,TIME,LINE,HA,HOME,AWAY,LABEL,ID,MATCH_TIME,TITLE,MATCH_RESULT,DELTA,HOME_LAG,AWAY_LAG,HOME_CHANGE,AWAY_CHANGE,HOME_SCORE,AWAY_SCORE,FIRST_LINE,LAST_LINE,O_LINE,O_FIRST_LINE,O_LINE_LEAD,HOME_TREND,AWAY_TREND,A_PAT_FOUND,H_PAT_FOUND,PAT_FOUND,HANDI_LABEL
2607,2017-09-09 13:54:00,(0/+0.5),"(1.98, 1.86)",1.98,1.86,D,118048,2017-09-09 18:00:00,新潟天鵝 VS 廣島三箭,(0 : 0) 0 : 0,0 days 04:06:00.000000000,1.94,1.9,+,-,0,0,(0/+0.5),(0/+0.5),8,8,8.0,0++---,0--+++,N,N,N,H
2608,2017-09-09 13:55:00,(0/+0.5),"(1.96, 1.88)",1.96,1.88,D,118048,2017-09-09 18:00:00,新潟天鵝 VS 廣島三箭,(0 : 0) 0 : 0,0 days 04:05:00.000000000,1.98,1.86,-,+,0,0,(0/+0.5),(0/+0.5),8,8,8.0,0++---,0--+++,N,N,N,H
2609,2017-09-09 16:18:00,(0/+0.5),"(1.94, 1.9)",1.94,1.9,D,118048,2017-09-09 18:00:00,新潟天鵝 VS 廣島三箭,(0 : 0) 0 : 0,0 days 01:42:00.000000000,1.96,1.88,-,+,0,0,(0/+0.5),(0/+0.5),8,8,8.0,0++---,0--+++,N,N,N,H
2610,2017-09-09 17:26:00,(0/+0.5),"(1.92, 1.92)",1.92,1.92,D,118048,2017-09-09 18:00:00,新潟天鵝 VS 廣島三箭,(0 : 0) 0 : 0,0 days 00:34:00.000000000,1.94,1.9,-,+,0,0,(0/+0.5),(0/+0.5),8,8,8.0,0++---,0--+++,N,N,N,H
2611,2017-09-07 19:34:00,(0),"(1.97, 1.87)",1.97,1.87,A,118049,2017-09-09 18:00:00,FC東京 VS 大阪櫻花,(0 : 2) 1 : 4,1 days 22:26:00.000000000,,,0,0,1,4,(0),(0),9,9,,0+--+++,0-++---,N,N,N,A
2612,2017-09-09 10:54:00,(0),"(2.0, 1.84)",2.0,1.84,A,118049,2017-09-09 18:00:00,FC東京 VS 大阪櫻花,(0 : 2) 1 : 4,0 days 07:06:00.000000000,1.97,1.87,+,-,1,4,(0),(0),9,9,9.0,0+--+++,0-++---,N,N,N,A
2613,2017-09-09 14:09:00,(0),"(1.97, 1.87)",1.97,1.87,A,118049,2017-09-09 18:00:00,FC東京 VS 大阪櫻花,(0 : 2) 1 : 4,0 days 03:51:00.000000000,2.0,1.84,-,+,1,4,(0),(0),9,9,9.0,0+--+++,0-++---,N,N,N,A
2614,2017-09-09 15:26:00,(0),"(1.94, 1.9)",1.94,1.9,A,118049,2017-09-09 18:00:00,FC東京 VS 大阪櫻花,(0 : 2) 1 : 4,0 days 02:34:00.000000000,1.97,1.87,-,+,1,4,(0),(0),9,9,9.0,0+--+++,0-++---,N,N,N,A
2615,2017-09-09 15:52:00,(0),"(2.0, 1.84)",2.0,1.84,A,118049,2017-09-09 18:00:00,FC東京 VS 大阪櫻花,(0 : 2) 1 : 4,0 days 02:08:00.000000000,1.94,1.9,+,-,1,4,(0),(0),9,9,9.0,0+--+++,0-++---,N,N,N,A
2616,2017-09-09 16:38:00,(0),"(2.02, 1.82)",2.02,1.82,A,118049,2017-09-09 18:00:00,FC東京 VS 大阪櫻花,(0 : 2) 1 : 4,0 days 01:22:00.000000000,2.0,1.84,+,-,1,4,(0),(0),9,9,9.0,0+--+++,0-++---,N,N,N,A
2617,2017-09-09 17:24:00,(0),"(2.05, 1.8)",2.05,1.8,A,118049,2017-09-09 18:00:00,FC東京 VS 大阪櫻花,(0 : 2) 1 : 4,0 days 00:36:00.000000000,2.02,1.82,+,-,1,4,(0),(0),9,9,9.0,0+--+++,0-++---,N,N,N,A
2618,2017-09-07 19:34:00,(0/-0.5),"(1.78, 2.07)",1.78,2.07,A,118050,2017-09-09 18:00:00,大阪飛腳 VS 神戶勝利船,(0 : 1) 1 : 2,1 days 22:26:00.000000000,,,0,0,1,2,(0/-0.5),(0/-0.5),10,10,,0-,0+,N,N,N,A
2619,2017-09-09 15:26:00,(0/-0.5),"(1.75, 2.11)",1.75,2.11,A,118050,2017-09-09 18:00:00,大阪飛腳 VS 神戶勝利船,(0 : 1) 1 : 2,0 days 02:34:00.000000000,1.78,2.07,-,+,1,2,(0/-0.5),(0/-0.5),10,10,10.0,0-,0+,N,N,N,A
2620,2017-09-08 19:42:00,(0/-0.5),"(1.8, 2.05)",1.8,2.05,D,118055,2017-09-09 19:00:00,杜斯奴 VS 安治,(1 : 2) 2 : 2,0 days 23:18:00.000000000,,,0,0,2,2,(0/-0.5),(0/-0.5),10,10,,0-,0+,N,N,N,A
2621,2017-09-09 18:15:00,(0/-0.5),"(1.7, 2.19)",1.7,2.19,D,118055,2017-09-09 19:00:00,杜斯奴 VS 安治,(1 : 2) 2 : 2,0 days 00:45:00.000000000,1.8,2.05,-,+,2,2,(0/-0.5),(0/-0.5),10,10,10.0,0-,0+,N,N,N,A
2622,2017-09-07 19:34:00,(0/-0.5),"(1.79, 2.06)",1.79,2.06,A,118056,2017-09-09 19:00:00,比勒費爾德 VS 杜伊斯堡,(0 : 1) 0 : 4,1 days 23:26:00.000000000,,,0,0,0,4,(0/-0.5),(0/-0.5),10,10,,0+-+-+-,0-+-+-+,N,N,N,A
2623,2017-09-08 19:07:00,(0/-0.5),"(1.82, 2.02)",1.82,2.02,A,118056,2017-09-09 19:00:00,比勒費爾德 VS 杜伊斯堡,(0 : 1) 0 : 4,0 days 23:53:00.000000000,1.79,2.06,+,-,0,4,(0/-0.5),(0/-0.5),10,10,10.0,0+-+-+-,0-+-+-+,N,N,N,A
2624,2017-09-09 15:06:00,(0/-0.5),"(1.79, 2.06)",1.79,2.06,A,118056,2017-09-09 19:00:00,比勒費爾德 VS 杜伊斯堡,(0 : 1) 0 : 4,0 days 03:54:00.000000000,1.82,2.02,-,+,0,4,(0/-0.5),(0/-0.5),10,10,10.0,0+-+-+-,0-+-+-+,N,N,N,A
2625,2017-09-09 18:09:00,(0/-0.5),"(1.88, 1.96)",1.88,1.96,A,118056,2017-09-09 19:00:00,比勒費爾德 VS 杜伊斯堡,(0 : 1) 0 : 4,0 days 00:51:00.000000000,1.79,2.06,+,-,0,4,(0/-0.5),(0/-0.5),10,10,10.0,0+-+-+-,0-+-+-+,N,N,N,A
2626,2017-09-09 18:32:00,(0/-0.5),"(1.86, 1.98)",1.86,1.98,A,118056,2017-09-09 19:00:00,比勒費爾德 VS 杜伊斯堡,(0 : 1) 0 : 4,0 days 00:28:00.000000000,1.88,1.96,-,+,0,4,(0/-0.5),(0/-0.5),10,10,10.0,0+-+-+-,0-+-+-+,N,N,N,A
2627,2017-09-09 18:36:00,(0/-0.5),"(1.89, 1.95)",1.89,1.95,A,118056,2017-09-09 19:00:00,比勒費爾德 VS 杜伊斯堡,(0 : 1) 0 : 4,0 days 00:24:00.000000000,1.86,1.98,+,-,0,4,(0/-0.5),(0/-0.5),10,10,10.0,0+-+-+-,0-+-+-+,N,N,N,A
2628,2017-09-09 18:41:00,(0/-0.5),"(1.87, 1.97)",1.87,1.97,A,118056,2017-09-09 19:00:00,比勒費爾德 VS 杜伊斯堡,(0 : 1) 0 : 4,0 days 00:19:00.000000000,1.89,1.95,-,+,0,4,(0/-0.5),(0/-0.5),10,10,10.0,0+-+-+-,0-+-+-+,N,N,N,A
2629,2017-09-07 19:34:00,(-0.5/-1),"(1.96, 1.88)",1.96,1.88,H,118057,2017-09-09 19:00:00,基爾 VS 凱沙羅頓,(1 : 0) 2 : 1,1 days 23:26:00.000000000,,,0,0,2,1,(-0.5/-1),(-0.5/-1),12,12,,0+-+--,0-+-++,N,N,N,H
2630,2017-09-08 22:18:00,(-0.5/-1),"(2.03, 1.81)",2.03,1.81,H,118057,2017-09-09 19:00:00,基爾 VS 凱沙羅頓,(1 : 0) 2 : 1,0 days 20:42:00.000000000,1.96,1.88,+,-,2,1,(-0.5/-1),(-0.5/-1),12,12,12.0,0+-+--,0-+-++,N,N,N,H
2631,2017-09-09 03:10:00,(-0.5/-1),"(1.96, 1.88)",1.96,1.88,H,118057,2017-09-09 19:00:00,基爾 VS 凱沙羅頓,(1 : 0) 2 : 1,0 days 15:50:00.000000000,2.03,1.81,-,+,2,1,(-0.5/-1),(-0.5/-1),12,12,12.0,0+-+--,0-+-++,N,N,N,H
2632,2017-09-09 17:14:00,(-0.5/-1),"(1.98, 1.86)",1.98,1.86,H,118057,2017-09-09 19:00:00,基爾 VS 凱沙羅頓,(1 : 0) 2 : 1,0 days 01:46:00.000000000,1.96,1.88,+,-,2,1,(-0.5/-1),(-0.5/-1),12,12,12.0,0+-+--,0-+-++,N,N,N,H
2633,2017-09-09 18:24:00,(-0.5/-1),"(1.94, 1.9)",1.94,1.9,H,118057,2017-09-09 19:00:00,基爾 VS 凱沙羅頓,(1 : 0) 2 : 1,0 days 00:36:00.000000000,1.98,1.86,-,+,2,1,(-0.5/-1),(-0.5/-1),12,12,12.0,0+-+--,0-+-++,N,N,N,H
2634,2017-09-09 18:54:00,(-0.5/-1),"(1.92, 1.92)",1.92,1.92,H,118057,2017-09-09 19:00:00,基爾 VS 凱沙羅頓,(1 : 0) 2 : 1,0 days 00:06:00.000000000,1.94,1.9,-,+,2,1,(-0.5/-1),(-0.5/-1),12,12,12.0,0+-+--,0-+-++,N,N,N,H
2635,2017-09-07 19:34:00,(-0.5/-1),"(2.11, 1.75)",2.11,1.75,A,118058,2017-09-09 19:00:00,恩高斯達特 VS 奧厄,(0 : 1) 1 : 2,1 days 23:26:00.000000000,,,0,0,1,2,(-0.5/-1),(-0.5/-1),12,12,,0-++,0+--,N,N,N,A
2636,2017-09-09 15:09:00,(-0.5/-1),"(2.03, 1.81)",2.03,1.81,A,118058,2017-09-09 19:00:00,恩高斯達特 VS 奧厄,(0 : 1) 1 : 2,0 days 03:51:00.000000000,2.11,1.75,-,+,1,2,(-0.5/-1),(-0.5/-1),12,12,12.0,0-++,0+--,N,N,N,A
2637,2017-09-09 16:14:00,(-0.5/-1),"(2.06, 1.79)",2.06,1.79,A,118058,2017-09-09 19:00:00,恩高斯達特 VS 奧厄,(0 : 1) 1 : 2,0 days 02:46:00.000000000,2.03,1.81,+,-,1,2,(-0.5/-1),(-0.5/-1),12,12,12.0,0-++,0+--,N,N,N,A
2638,2017-09-09 18:30:00,(-0.5/-1),"(2.09, 1.77)",2.09,1.77,A,118058,2017-09-09 19:00:00,恩高斯達特 VS 奧厄,(0 : 1) 1 : 2,0 days 00:30:00.000000000,2.06,1.79,+,-,1,2,(-0.5/-1),(-0.5/-1),12,12,12.0,0-++,0+--,N,N,N,A
2639,2017-09-07 19:33:00,(-0.5/-1),"(2.07, 1.79)",2.07,1.79,H,118059,2017-09-09 19:30:00,曼城 VS 利物浦,(2 : 0) 5 : 0,1 days 23:57:00.000000000,,,0,0,5,0,(-0.5/-1),(-0.5/-1),12,12,,0++-++--++,0--+--++--,N,N,N,H
2640,2017-09-09 00:13:00,(-0.5/-1),"(2.11, 1.76)",2.11,1.76,H,118059,2017-09-09 19:30:00,曼城 VS 利物浦,(2 : 0) 5 : 0,0 days 19:17:00.000000000,2.07,1.79,+,-,5,0,(-0.5/-1),(-0.5/-1),12,12,12.0,0++-++--++,0--+--++--,N,N,N,H
2641,2017-09-09 12:15:00,(-0.5/-1),"(2.15, 1.73)",2.15,1.73,H,118059,2017-09-09 19:30:00,曼城 VS 利物浦,(2 : 0) 5 : 0,0 days 07:15:00.000000000,2.11,1.76,+,-,5,0,(-0.5/-1),(-0.5/-1),12,12,12.0,0++-++--++,0--+--++--,N,N,N,H
2642,2017-09-09 14:45:00,(-0.5/-1),"(2.11, 1.76)",2.11,1.76,H,118059,2017-09-09 19:30:00,曼城 VS 利物浦,(2 : 0) 5 : 0,0 days 04:45:00.000000000,2.15,1.73,-,+,5,0,(-0.5/-1),(-0.5/-1),12,12,12.0,0++-++--++,0--+--++--,N,N,N,H
2643,2017-09-09 15:35:00,(-0.5/-1),"(2.15, 1.73)",2.15,1.73,H,118059,2017-09-09 19:30:00,曼城 VS 利物浦,(2 : 0) 5 : 0,0 days 03:55:00.000000000,2.11,1.76,+,-,5,0,(-0.5/-1),(-0.5/-1),12,12,12.0,0++-++--++,0--+--++--,N,N,N,H
2644,2017-09-09 17:15:00,(-0.5/-1),"(2.18, 1.71)",2.18,1.71,H,118059,2017-09-09 19:30:00,曼城 VS 利物浦,(2 : 0) 5 : 0,0 days 02:15:00.000000000,2.15,1.73,+,-,5,0,(-0.5/-1),(-0.5/-1),12,12,12.0,0++-++--++,0--+--++--,N,N,N,H
2645,2017-09-09 17:50:00,(-0.5/-1),"(2.15, 1.73)",2.15,1.73,H,118059,2017-09-09 19:30:00,曼城 VS 利物浦,(2 : 0) 5 : 0,0 days 01:40:00.000000000,2.18,1.71,-,+,5,0,(-0.5/-1),(-0.5/-1),12,12,12.0,0++-++--++,0--+--++--,N,N,N,H
2646,2017-09-09 18:37:00,(-0.5/-1),"(2.07, 1.79)",2.07,1.79,H,118059,2017-09-09 19:30:00,曼城 VS 利物浦,(2 : 0) 5 : 0,0 days 00:53:00.000000000,2.15,1.73,-,+,5,0,(-0.5/-1),(-0.5/-1),12,12,12.0,0++-++--++,0--+--++--,N,N,N,H
2647,2017-09-09 18:56:00,(-0.5/-1),"(2.09, 1.77)",2.09,1.77,H,118059,2017-09-09 19:30:00,曼城 VS 利物浦,(2 : 0) 5 : 0,0 days 00:34:00.000000000,2.07,1.79,+,-,5,0,(-0.5/-1),(-0.5/-1),12,12,12.0,0++-++--++,0--+--++--,N,N,N,H
2648,2017-09-09 19:26:00,(-0.5/-1),"(2.12, 1.75)",2.12,1.75,H,118059,2017-09-09 19:30:00,曼城 VS 利物浦,(2 : 0) 5 : 0,0 days 00:04:00.000000000,2.09,1.77,+,-,5,0,(-0.5/-1),(-0.5/-1),12,12,12.0,0++-++--++,0--+--++--,N,N,N,H
2649,2017-09-07 19:33:00,(0),"(2.06, 1.79)",2.06,1.79,A,118060,2017-09-09 21:00:00,朗斯 VS 羅連安特,(1 : 1) 2 : 3,2 days 01:27:00.000000000,,,0,0,2,3,(0),(0),9,9,,0-+-++,0+-+--,N,N,N,A
2650,2017-09-09 15:09:00,(0),"(1.96, 1.88)",1.96,1.88,A,118060,2017-09-09 21:00:00,朗斯 VS 羅連安特,(1 : 1) 2 : 3,0 days 05:51:00.000000000,2.06,1.79,-,+,2,3,(0),(0),9,9,9.0,0-+-++,0+-+--,N,N,N,A
2651,2017-09-09 15:14:00,(0),"(2.0, 1.84)",2.0,1.84,A,118060,2017-09-09 21:00:00,朗斯 VS 羅連安特,(1 : 1) 2 : 3,0 days 05:46:00.000000000,1.96,1.88,+,-,2,3,(0),(0),9,9,9.0,0-+-++,0+-+--,N,N,N,A
2652,2017-09-09 19:28:00,(0),"(1.98, 1.86)",1.98,1.86,A,118060,2017-09-09 21:00:00,朗斯 VS 羅連安特,(1 : 1) 2 : 3,0 days 01:32:00.000000000,2.0,1.84,-,+,2,3,(0),(0),9,9,9.0,0-+-++,0+-+--,N,N,N,A
2653,2017-09-09 19:52:00,(0),"(2.0, 1.84)",2.0,1.84,A,118060,2017-09-09 21:00:00,朗斯 VS 羅連安特,(1 : 1) 2 : 3,0 days 01:08:00.000000000,1.98,1.86,+,-,2,3,(0),(0),9,9,9.0,0-+-++,0+-+--,N,N,N,A
2654,2017-09-09 20:45:00,(0),"(2.06, 1.79)",2.06,1.79,A,118060,2017-09-09 21:00:00,朗斯 VS 羅連安特,(1 : 1) 2 : 3,0 days 00:15:00.000000000,2.0,1.84,+,-,2,3,(0),(0),9,9,9.0,0-+-++,0+-+--,N,N,N,A
2655,2017-09-07 19:33:00,(0/+0.5),"(1.8, 2.05)",1.8,2.05,H,118061,2017-09-09 21:30:00,緬恩斯 VS 利華古遜,(1 : 1) 3 : 1,2 days 01:57:00.000000000,,,0,0,3,1,(0/+0.5),(0/+0.5),8,8,,0+++++,0-----,N,N,N,H
2656,2017-09-08 20:54:00,(0/+0.5),"(1.82, 2.02)",1.82,2.02,H,118061,2017-09-09 21:30:00,緬恩斯 VS 利華古遜,(1 : 1) 3 : 1,1 days 00:36:00.000000000,1.8,2.05,+,-,3,1,(0/+0.5),(0/+0.5),8,8,8.0,0+++++,0-----,N,N,N,H
2657,2017-09-09 12:19:00,(0/+0.5),"(1.89, 1.95)",1.89,1.95,H,118061,2017-09-09 21:30:00,緬恩斯 VS 利華古遜,(1 : 1) 3 : 1,0 days 09:11:00.000000000,1.82,2.02,+,-,3,1,(0/+0.5),(0/+0.5),8,8,8.0,0+++++,0-----,N,N,N,H
2658,2017-09-09 12:35:00,(0/+0.5),"(1.92, 1.92)",1.92,1.92,H,118061,2017-09-09 21:30:00,緬恩斯 VS 利華古遜,(1 : 1) 3 : 1,0 days 08:55:00.000000000,1.89,1.95,+,-,3,1,(0/+0.5),(0/+0.5),8,8,8.0,0+++++,0-----,N,N,N,H
2659,2017-09-09 21:10:00,(0/+0.5),"(1.94, 1.9)",1.94,1.9,H,118061,2017-09-09 21:30:00,緬恩斯 VS 利華古遜,(1 : 1) 3 : 1,0 days 00:20:00.000000000,1.92,1.92,+,-,3,1,(0/+0.5),(0/+0.5),8,8,8.0,0+++++,0-----,N,N,N,H
2660,2017-09-09 21:27:00,(0/+0.5),"(1.97, 1.87)",1.97,1.87,H,118061,2017-09-09 21:30:00,緬恩斯 VS 利華古遜,(1 : 1) 3 : 1,0 days 00:03:00.000000000,1.94,1.9,+,-,3,1,(0/+0.5),(0/+0.5),8,8,8.0,0+++++,0-----,N,N,N,H
2661,2017-09-07 19:35:00,(+1/+1.5),"(1.95, 1.89)",1.95,1.89,D,118062,2017-09-09 21:30:00,弗賴堡 VS 多蒙特,(0 : 0) 0 : 0,2 days 01:55:00.000000000,,,0,0,0,0,(+1/+1.5),(+1.5/+2),4,4,,0++++++++,0--------,Y,N,Y,H
2662,2017-09-09 13:48:00,(+1/+1.5),"(1.97, 1.87)",1.97,1.87,D,118062,2017-09-09 21:30:00,弗賴堡 VS 多蒙特,(0 : 0) 0 : 0,0 days 07:42:00.000000000,1.95,1.89,+,-,0,0,(+1/+1.5),(+1.5/+2),4,4,4.0,0++++++++,0--------,Y,N,Y,H
2663,2017-09-09 13:52:00,(+1/+1.5),"(2.02, 1.82)",2.02,1.82,D,118062,2017-09-09 21:30:00,弗賴堡 VS 多蒙特,(0 : 0) 0 : 0,0 days 07:38:00.000000000,1.97,1.87,+,-,0,0,(+1/+1.5),(+1.5/+2),4,4,4.0,0++++++++,0--------,Y,N,Y,H
2664,2017-09-09 18:35:00,(+1/+1.5),"(2.07, 1.78)",2.07,1.78,D,118062,2017-09-09 21:30:00,弗賴堡 VS 多蒙特,(0 : 0) 0 : 0,0 days 02:55:00.000000000,2.02,1.82,+,-,0,0,(+1/+1.5),(+1.5/+2),4,4,4.0,0++++++++,0--------,Y,N,Y,H
2665,2017-09-09 19:41:00,(+1/+1.5),"(2.11, 1.75)",2.11,1.75,D,118062,2017-09-09 21:30:00,弗賴堡 VS 多蒙特,(0 : 0) 0 : 0,0 days 01:49:00.000000000,2.07,1.78,+,-,0,0,(+1/+1.5),(+1.5/+2),4,4,4.0,0++++++++,0--------,Y,N,Y,H
2666,2017-09-09 20:10:00,(+1/+1.5),"(2.14, 1.73)",2.14,1.73,D,118062,2017-09-09 21:30:00,弗賴堡 VS 多蒙特,(0 : 0) 0 : 0,0 days 01:20:00.000000000,2.11,1.75,+,-,0,0,(+1/+1.5),(+1.5/+2),4,4,4.0,0++++++++,0--------,Y,N,Y,H
2667,2017-09-09 20:46:00,(+1/+1.5),"(2.18, 1.71)",2.18,1.71,D,118062,2017-09-09 21:30:00,弗賴堡 VS 多蒙特,(0 : 0) 0 : 0,0 days 00:44:00.000000000,2.14,1.73,+,-,0,0,(+1/+1.5),(+1.5/+2),4,4,4.0,0++++++++,0--------,Y,N,Y,H
2668,2017-09-09 21:19:00,(+1.5/+2),"(1.73, 2.14)",1.73,2.14,D,118062,2017-09-09 21:30:00,弗賴堡 VS 多蒙特,(0 : 0) 0 : 0,0 days 00:11:00.000000000,2.18,1.71,+,-,0,0,(+1/+1.5),(+1.5/+2),2,4,4.0,0++++++++,0--------,Y,N,Y,H
2669,2017-09-09 21:26:00,(+1.5/+2),"(1.76, 2.1)",1.76,2.1,D,118062,2017-09-09 21:30:00,弗賴堡 VS 多蒙特,(0 : 0) 0 : 0,0 days 00:04:00.000000000,1.73,2.14,+,-,0,0,(+1/+1.5),(+1.5/+2),2,4,2.0,0++++++++,0--------,Y,N,Y,H
2670,2017-09-07 19:35:00,(-0.5/-1),"(2.07, 1.78)",2.07,1.78,A,118063,2017-09-09 21:30:00,慕遜加柏 VS 法蘭克福,(0 : 1) 0 : 1,2 days 01:55:00.000000000,,,0,0,0,1,(-0.5/-1),(-0.5/-1),12,12,,0-++-+--+,0+--+-++-,N,N,N,A
2671,2017-09-08 20:54:00,(-0.5/-1),"(2.05, 1.8)",2.05,1.8,A,118063,2017-09-09 21:30:00,慕遜加柏 VS 法蘭克福,(0 : 1) 0 : 1,1 days 00:36:00.000000000,2.07,1.78,-,+,0,1,(-0.5/-1),(-0.5/-1),12,12,12.0,0-++-+--+,0+--+-++-,N,N,N,A
2672,2017-09-09 12:30:00,(-0.5/-1),"(2.11, 1.75)",2.11,1.75,A,118063,2017-09-09 21:30:00,慕遜加柏 VS 法蘭克福,(0 : 1) 0 : 1,0 days 09:00:00.000000000,2.05,1.8,+,-,0,1,(-0.5/-1),(-0.5/-1),12,12,12.0,0-++-+--+,0+--+-++-,N,N,N,A
2673,2017-09-09 12:51:00,(-0.5/-1),"(2.16, 1.72)",2.16,1.72,A,118063,2017-09-09 21:30:00,慕遜加柏 VS 法蘭克福,(0 : 1) 0 : 1,0 days 08:39:00.000000000,2.11,1.75,+,-,0,1,(-0.5/-1),(-0.5/-1),12,12,12.0,0-++-+--+,0+--+-++-,N,N,N,A
2674,2017-09-09 19:58:00,(-0.5/-1),"(2.13, 1.74)",2.13,1.74,A,118063,2017-09-09 21:30:00,慕遜加柏 VS 法蘭克福,(0 : 1) 0 : 1,0 days 01:32:00.000000000,2.16,1.72,-,+,0,1,(-0.5/-1),(-0.5/-1),12,12,12.0,0-++-+--+,0+--+-++-,N,N,N,A
2675,2017-09-09 20:26:00,(-0.5/-1),"(2.16, 1.72)",2.16,1.72,A,118063,2017-09-09 21:30:00,慕遜加柏 VS 法蘭克福,(0 : 1) 0 : 1,0 days 01:04:00.000000000,2.13,1.74,+,-,0,1,(-0.5/-1),(-0.5/-1),12,12,12.0,0-++-+--+,0+--+-++-,N,N,N,A
2676,2017-09-09 21:19:00,(-0.5/-1),"(2.1, 1.76)",2.1,1.76,A,118063,2017-09-09 21:30:00,慕遜加柏 VS 法蘭克福,(0 : 1) 0 : 1,0 days 00:11:00.000000000,2.16,1.72,-,+,0,1,(-0.5/-1),(-0.5/-1),12,12,12.0,0-++-+--+,0+--+-++-,N,N,N,A
2677,2017-09-09 21:20:00,(-0.5/-1),"(2.07, 1.78)",2.07,1.78,A,118063,2017-09-09 21:30:00,慕遜加柏 VS 法蘭克福,(0 : 1) 0 : 1,0 days 00:10:00.000000000,2.1,1.76,-,+,0,1,(-0.5/-1),(-0.5/-1),12,12,12.0,0-++-+--+,0+--+-++-,N,N,N,A
2678,2017-09-09 21:24:00,(-0.5/-1),"(2.14, 1.73)",2.14,1.73,A,118063,2017-09-09 21:30:00,慕遜加柏 VS 法蘭克福,(0 : 1) 0 : 1,0 days 00:06:00.000000000,2.07,1.78,+,-,0,1,(-0.5/-1),(-0.5/-1),12,12,12.0,0-++-+--+,0+--+-++-,N,N,N,A
2679,2017-09-07 19:35:00,(-0.5/-1),"(2.07, 1.78)",2.07,1.78,D,118065,2017-09-09 21:30:00,禾夫斯堡 VS 漢諾威,(0 : 0) 1 : 1,2 days 01:55:00.000000000,,,0,0,1,1,(-0.5/-1),(-0.5/-1),12,12,,0+-,0-+,N,N,N,A
2680,2017-09-08 21:06:00,(-0.5/-1),"(2.1, 1.76)",2.1,1.76,D,118065,2017-09-09 21:30:00,禾夫斯堡 VS 漢諾威,(0 : 0) 1 : 1,1 days 00:24:00.000000000,2.07,1.78,+,-,1,1,(-0.5/-1),(-0.5/-1),12,12,12.0,0+-,0-+,N,N,N,A
2681,2017-09-09 21:21:00,(-0.5/-1),"(2.07, 1.78)",2.07,1.78,D,118065,2017-09-09 21:30:00,禾夫斯堡 VS 漢諾威,(0 : 0) 1 : 1,0 days 00:09:00.000000000,2.1,1.76,-,+,1,1,(-0.5/-1),(-0.5/-1),12,12,12.0,0+-,0-+,N,N,N,A
2682,2017-09-07 19:35:00,(0/+0.5),"(2.07, 1.79)",2.07,1.79,A,118067,2017-09-09 22:00:00,愛華頓 VS 熱刺,(0 : 2) 0 : 3,2 days 02:25:00.000000000,,,0,0,0,3,(0/+0.5),(0/+0.5),8,8,,0+++---,0---+++,N,N,N,A
2683,2017-09-09 16:26:00,(0/+0.5),"(2.1, 1.76)",2.1,1.76,A,118067,2017-09-09 22:00:00,愛華頓 VS 熱刺,(0 : 2) 0 : 3,0 days 05:34:00.000000000,2.07,1.79,+,-,0,3,(0/+0.5),(0/+0.5),8,8,8.0,0+++---,0---+++,N,N,N,A
2684,2017-09-09 16:32:00,(0/+0.5),"(2.16, 1.72)",2.16,1.72,A,118067,2017-09-09 22:00:00,愛華頓 VS 熱刺,(0 : 2) 0 : 3,0 days 05:28:00.000000000,2.1,1.76,+,-,0,3,(0/+0.5),(0/+0.5),8,8,8.0,0+++---,0---+++,N,N,N,A
2685,2017-09-09 17:51:00,(0/+0.5),"(2.2, 1.7)",2.2,1.7,A,118067,2017-09-09 22:00:00,愛華頓 VS 熱刺,(0 : 2) 0 : 3,0 days 04:09:00.000000000,2.16,1.72,+,-,0,3,(0/+0.5),(0/+0.5),8,8,8.0,0+++---,0---+++,N,N,N,A
2686,2017-09-09 21:19:00,(0/+0.5),"(2.16, 1.72)",2.16,1.72,A,118067,2017-09-09 22:00:00,愛華頓 VS 熱刺,(0 : 2) 0 : 3,0 days 00:41:00.000000000,2.2,1.7,-,+,0,3,(0/+0.5),(0/+0.5),8,8,8.0,0+++---,0---+++,N,N,N,A
2687,2017-09-09 21:30:00,(0/+0.5),"(2.12, 1.75)",2.12,1.75,A,118067,2017-09-09 22:00:00,愛華頓 VS 熱刺,(0 : 2) 0 : 3,0 days 00:30:00.000000000,2.16,1.72,-,+,0,3,(0/+0.5),(0/+0.5),8,8,8.0,0+++---,0---+++,N,N,N,A
2688,2017-09-09 21:59:00,(0/+0.5),"(2.09, 1.77)",2.09,1.77,A,118067,2017-09-09 22:00:00,愛華頓 VS 熱刺,(0 : 2) 0 : 3,0 days 00:01:00.000000000,2.12,1.75,-,+,0,3,(0/+0.5),(0/+0.5),8,8,8.0,0+++---,0---+++,N,N,N,A
2689,2017-09-07 19:35:00,(+0.5/+1),"(1.82, 2.03)",1.82,2.03,A,118068,2017-09-09 22:00:00,李斯特城 VS 車路士,(0 : 1) 1 : 2,2 days 02:25:00.000000000,,,0,0,1,2,(+0.5/+1),(+0.5/+1),6,6,,0++++--++,0----++--,N,N,N,A
2690,2017-09-09 17:14:00,(+0.5/+1),"(1.84, 2.0)",1.84,2.0,A,118068,2017-09-09 22:00:00,李斯特城 VS 車路士,(0 : 1) 1 : 2,0 days 04:46:00.000000000,1.82,2.03,+,-,1,2,(+0.5/+1),(+0.5/+1),6,6,6.0,0++++--++,0----++--,N,N,N,A
